Datetime,Price,Volume
2020-08-04 09:25:00.690,4.849,400
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,3800
2020-08-04 09:25:00.690,4.849,13300
2020-08-04 09:25:00.690,4.849,72
2020-08-04 09:25:00.690,4.849,10000
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,5800
2020-08-04 09:25:00.690,4.849,86000
2020-08-04 09:25:00.690,4.849,20000
2020-08-04 09:25:00.690,4.849,7228
2020-08-04 09:25:00.690,4.849,37772
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,15000
2020-08-04 09:25:00.690,4.849,22600
2020-08-04 09:25:00.690,4.849,52700
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,7300
2020-08-04 09:25:00.690,4.849,15300
2020-08-04 09:25:00.690,4.849,4800
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,600
2020-08-04 09:25:00.690,4.849,8800
2020-08-04 09:25:00.690,4.849,3428
2020-08-04 09:25:00.690,4.849,131900
2020-08-04 09:25:00.690,4.849,8872
2020-08-04 09:25:00.690,4.849,3000
2020-08-04 09:25:00.690,4.849,10000
2020-08-04 09:25:00.690,4.849,178128
2020-08-04 09:25:00.690,4.849,20000
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,900
2020-08-04 09:25:00.690,4.849,400
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,2500
2020-08-04 09:25:00.690,4.849,20700
2020-08-04 09:25:00.690,4.849,6000
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,60000
2020-08-04 09:25:00.690,4.849,10000
2020-08-04 09:25:00.690,4.849,3000
2020-08-04 09:25:00.690,4.849,18000
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,1900
2020-08-04 09:25:00.690,4.849,1500
2020-08-04 09:25:00.690,4.849,5872
2020-08-04 09:25:00.690,4.849,4000
2020-08-04 09:25:00.690,4.849,6400
2020-08-04 09:25:00.690,4.849,2100
2020-08-04 09:25:00.690,4.849,4000
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,10000
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,2000
2020-08-04 09:25:00.690,4.849,528
2020-08-04 09:25:00.690,4.849,9472
2020-08-04 09:25:00.690,4.849,300
2020-08-04 09:25:00.690,4.849,128
2020-08-04 09:25:00.690,4.849,872
2020-08-04 09:25:00.690,4.849,1200
2020-08-04 09:25:00.690,4.849,428
2020-08-04 09:25:00.690,4.849,772
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,10000
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,600
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,3200
2020-08-04 09:25:00.690,4.849,628
2020-08-04 09:25:00.690,4.849,72
2020-08-04 09:25:00.690,4.849,13928
2020-08-04 09:25:00.690,4.849,36072
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,300
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,300
2020-08-04 09:25:00.690,4.849,1400
2020-08-04 09:25:00.690,4.849,1100
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,400
2020-08-04 09:25:00.690,4.849,2000
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,300
2020-08-04 09:25:00.690,4.849,28
2020-08-04 09:25:00.690,4.849,4972
2020-08-04 09:25:00.690,4.849,1800
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,500
2020-08-04 09:25:00.690,4.849,4628
2020-08-04 09:25:00.690,4.849,5372
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,500
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,400
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,46400
2020-08-04 09:25:00.690,4.849,2800
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,300
2020-08-04 09:25:00.690,4.849,8500
2020-08-04 09:25:00.690,4.849,2700
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,400
2020-08-04 09:25:00.690,4.849,3000
2020-08-04 09:25:00.690,4.849,2000
2020-08-04 09:25:00.690,4.849,2000
2020-08-04 09:25:00.690,4.849,800
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,500
2020-08-04 09:25:00.690,4.849,300
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,1800
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,1800
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,25000
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,500
2020-08-04 09:25:00.690,4.849,2800
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,1600
2020-08-04 09:25:00.690,4.849,900
2020-08-04 09:25:00.690,4.849,700
2020-08-04 09:25:00.690,4.849,300
2020-08-04 09:25:00.690,4.849,6000
2020-08-04 09:25:00.690,4.849,5500
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,4500
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,3000
2020-08-04 09:25:00.690,4.849,500
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,2500
2020-08-04 09:25:00.690,4.849,3300
2020-08-04 09:25:00.690,4.849,11000
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,400
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,6100
2020-08-04 09:25:00.690,4.849,400
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,300
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,4000
2020-08-04 09:25:00.690,4.849,600
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,300
2020-08-04 09:25:00.690,4.849,1700
2020-08-04 09:25:00.690,4.849,20000
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,5600
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,2500
2020-08-04 09:25:00.690,4.849,2500
2020-08-04 09:25:00.690,4.849,2500
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,3000
2020-08-04 09:25:00.690,4.849,500
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,600
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,10000
2020-08-04 09:25:00.690,4.849,2000
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,4000
2020-08-04 09:25:00.690,4.849,2000
2020-08-04 09:25:00.690,4.849,8300
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,300
2020-08-04 09:25:00.690,4.849,10000
2020-08-04 09:25:00.690,4.849,4000
2020-08-04 09:25:00.690,4.849,1200
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,20000
2020-08-04 09:25:00.690,4.849,300
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,500
2020-08-04 09:25:00.690,4.849,4328
2020-08-04 09:25:00.690,4.849,5672
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,3000
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,300
2020-08-04 09:25:00.690,4.849,10000
2020-08-04 09:25:00.690,4.849,10000
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,19900
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,1400
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,5600
2020-08-04 09:25:00.690,4.849,6000
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,500
2020-08-04 09:25:00.690,4.849,34600
2020-08-04 09:25:00.690,4.849,4500
2020-08-04 09:25:00.690,4.849,30000
2020-08-04 09:25:00.690,4.849,500
2020-08-04 09:25:00.690,4.849,40000
2020-08-04 09:25:00.690,4.849,40000
2020-08-04 09:25:00.690,4.849,10000
2020-08-04 09:25:00.690,4.849,5500
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,11000
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,4000
2020-08-04 09:25:00.690,4.849,10000
2020-08-04 09:25:00.690,4.849,4100
2020-08-04 09:25:00.690,4.849,500
2020-08-04 09:25:00.690,4.849,400
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,500
2020-08-04 09:25:00.690,4.849,7000
2020-08-04 09:25:00.690,4.849,100
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,7228
2020-08-04 09:25:00.690,4.849,26100
2020-08-04 09:25:00.690,4.849,5000
2020-08-04 09:25:00.690,4.849,2000
2020-08-04 09:25:00.690,4.849,7972
2020-08-04 09:25:00.690,4.849,1200
2020-08-04 09:25:00.690,4.849,600
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,19328
2020-08-04 09:25:00.690,4.849,200
2020-08-04 09:25:00.690,4.849,472
2020-08-04 09:25:00.690,4.849,10000
2020-08-04 09:25:00.690,4.849,2300
2020-08-04 09:25:00.690,4.849,2000
2020-08-04 09:25:00.690,4.849,2000
2020-08-04 09:25:00.690,4.849,4200
2020-08-04 09:25:00.690,4.849,1000
2020-08-04 09:25:00.690,4.849,7000
