Datetime,Price,Volume
2020-08-03 09:25:00.520,3.313,500
2020-08-03 09:25:00.520,3.313,800
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,4100
2020-08-03 09:25:00.520,3.313,10000
2020-08-03 09:25:00.520,3.313,1500
2020-08-03 09:25:00.520,3.313,1000
2020-08-03 09:25:00.520,3.313,400
2020-08-03 09:25:00.520,3.313,1800
2020-08-03 09:25:00.520,3.313,1800
2020-08-03 09:25:00.520,3.313,1900
2020-08-03 09:25:00.520,3.313,600
2020-08-03 09:25:00.520,3.313,900
2020-08-03 09:25:00.520,3.313,100000
2020-08-03 09:25:00.520,3.313,49100
2020-08-03 09:25:00.520,3.313,30000
2020-08-03 09:25:00.520,3.313,2479
2020-08-03 09:25:00.520,3.313,6800
2020-08-03 09:25:00.520,3.313,111621
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,8600
2020-08-03 09:25:00.520,3.313,5000
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,25000
2020-08-03 09:25:00.520,3.313,5000
2020-08-03 09:25:00.520,3.313,5000
2020-08-03 09:25:00.520,3.313,25579
2020-08-03 09:25:00.520,3.313,13800
2020-08-03 09:25:00.520,3.313,17000
2020-08-03 09:25:00.520,3.313,10100
2020-08-03 09:25:00.520,3.313,13521
2020-08-03 09:25:00.520,3.313,18279
2020-08-03 09:25:00.520,3.313,6000
2020-08-03 09:25:00.520,3.313,6000
2020-08-03 09:25:00.520,3.313,3000
2020-08-03 09:25:00.520,3.313,6000
2020-08-03 09:25:00.520,3.313,6000
2020-08-03 09:25:00.520,3.313,1100
2020-08-03 09:25:00.520,3.313,6000
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,200
2020-08-03 09:25:00.520,3.313,2000
2020-08-03 09:25:00.520,3.313,10000
2020-08-03 09:25:00.520,3.313,6000
2020-08-03 09:25:00.520,3.313,37000
2020-08-03 09:25:00.520,3.313,200
2020-08-03 09:25:00.520,3.313,20000
2020-08-03 09:25:00.520,3.313,6000
2020-08-03 09:25:00.520,3.313,1000
2020-08-03 09:25:00.520,3.313,18800
2020-08-03 09:25:00.520,3.313,1000
2020-08-03 09:25:00.520,3.313,6000
2020-08-03 09:25:00.520,3.313,3400
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,3000
2020-08-03 09:25:00.520,3.313,2300
2020-08-03 09:25:00.520,3.313,1200
2020-08-03 09:25:00.520,3.313,2000
2020-08-03 09:25:00.520,3.313,1000
2020-08-03 09:25:00.520,3.313,80000
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,400
2020-08-03 09:25:00.520,3.313,21900
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,1000
2020-08-03 09:25:00.520,3.313,121
2020-08-03 09:25:00.520,3.313,879
2020-08-03 09:25:00.520,3.313,300
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,3300
2020-08-03 09:25:00.520,3.313,1100
2020-08-03 09:25:00.520,3.313,200
2020-08-03 09:25:00.520,3.313,900
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,200
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,500
2020-08-03 09:25:00.520,3.313,200
2020-08-03 09:25:00.520,3.313,3000
2020-08-03 09:25:00.520,3.313,10621
2020-08-03 09:25:00.520,3.313,105379
2020-08-03 09:25:00.520,3.313,1200
2020-08-03 09:25:00.520,3.313,1300
2020-08-03 09:25:00.520,3.313,10000
2020-08-03 09:25:00.520,3.313,1100
2020-08-03 09:25:00.520,3.313,300
2020-08-03 09:25:00.520,3.313,500
2020-08-03 09:25:00.520,3.313,200
2020-08-03 09:25:00.520,3.313,200
2020-08-03 09:25:00.520,3.313,400
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,400
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,500
2020-08-03 09:25:00.520,3.313,5000
2020-08-03 09:25:00.520,3.313,47000
2020-08-03 09:25:00.520,3.313,200
2020-08-03 09:25:00.520,3.313,2000
2020-08-03 09:25:00.520,3.313,800
2020-08-03 09:25:00.520,3.313,5000
2020-08-03 09:25:00.520,3.313,15100
2020-08-03 09:25:00.520,3.313,1000
2020-08-03 09:25:00.520,3.313,5000
2020-08-03 09:25:00.520,3.313,6000
2020-08-03 09:25:00.520,3.313,1800
2020-08-03 09:25:00.520,3.313,16000
2020-08-03 09:25:00.520,3.313,100
2020-08-03 09:25:00.520,3.313,5000
2020-08-03 09:25:00.520,3.313,2000
2020-08-03 09:25:00.520,3.313,30000
2020-08-03 09:25:00.520,3.313,200
2020-08-03 09:25:00.520,3.313,4700
2020-08-03 09:25:00.520,3.313,3000
2020-08-03 09:25:00.520,3.313,10000
2020-08-03 09:25:00.520,3.313,51400
2020-08-03 09:25:00.520,3.313,3500
2020-08-03 09:25:00.520,3.313,563121
2020-08-03 09:25:00.520,3.313,20000
2020-08-03 09:25:00.520,3.313,10000
2020-08-03 09:25:00.520,3.313,80000
2020-08-03 09:25:00.520,3.313,7800
2020-08-03 09:25:00.520,3.313,20000
2020-08-03 09:25:00.520,3.313,100000
2020-08-03 09:25:00.520,3.313,1500
2020-08-03 09:25:00.520,3.313,40000
2020-08-03 09:25:00.520,3.313,74579
2020-08-03 09:25:00.520,3.313,1000
2020-08-03 09:25:00.520,3.313,224421
2020-08-03 09:25:00.520,3.313,5000
2020-08-03 09:25:00.520,3.313,400000
2020-08-03 09:25:00.520,3.313,120579
2020-08-03 09:25:00.520,3.313,100
