Datetime,Price,Volume
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,5800
2020-10-27 09:25:00.640,4.737,700
2020-10-27 09:25:00.640,4.737,2000
2020-10-27 09:25:00.640,4.737,7000
2020-10-27 09:25:00.640,4.737,800
2020-10-27 09:25:00.640,4.737,6800
2020-10-27 09:25:00.640,4.737,6400
2020-10-27 09:25:00.640,4.737,400
2020-10-27 09:25:00.640,4.737,6800
2020-10-27 09:25:00.640,4.737,9000
2020-10-27 09:25:00.640,4.737,10500
2020-10-27 09:25:00.640,4.737,20700
2020-10-27 09:25:00.640,4.737,20700
2020-10-27 09:25:00.640,4.737,7400
2020-10-27 09:25:00.640,4.737,10000
2020-10-27 09:25:00.640,4.737,4000
2020-10-27 09:25:00.640,4.737,1000
2020-10-27 09:25:00.640,4.737,8500
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,1000
2020-10-27 09:25:00.640,4.737,50000
2020-10-27 09:25:00.640,4.737,10200
2020-10-27 09:25:00.640,4.737,25000
2020-10-27 09:25:00.640,4.737,14800
2020-10-27 09:25:00.640,4.737,16300
2020-10-27 09:25:00.640,4.737,20000
2020-10-27 09:25:00.640,4.737,6000
2020-10-27 09:25:00.640,4.737,4300
2020-10-27 09:25:00.640,4.737,500
2020-10-27 09:25:00.640,4.737,10000
2020-10-27 09:25:00.640,4.737,10000
2020-10-27 09:25:00.640,4.737,18100
2020-10-27 09:25:00.640,4.737,56900
2020-10-27 09:25:00.640,4.737,1000
2020-10-27 09:25:00.640,4.737,400
2020-10-27 09:25:00.640,4.737,1100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,600
2020-10-27 09:25:00.640,4.737,700
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,1000
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,2000
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,800
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,5200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,1700
2020-10-27 09:25:00.640,4.737,6500
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,2500
2020-10-27 09:25:00.640,4.737,1500
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,12600
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,500
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,1000
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,500
2020-10-27 09:25:00.640,4.737,400
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,2900
2020-10-27 09:25:00.640,4.737,3100
2020-10-27 09:25:00.640,4.737,8000
2020-10-27 09:25:00.640,4.737,600
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,1000
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,1000
2020-10-27 09:25:00.640,4.737,3300
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,500
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,800
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,2200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,800
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,600
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,500
2020-10-27 09:25:00.640,4.737,300
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,600
2020-10-27 09:25:00.640,4.737,1500
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,1100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,1200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,1000
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,3300
2020-10-27 09:25:00.640,4.737,1000
2020-10-27 09:25:00.640,4.737,1500
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,1500
2020-10-27 09:25:00.640,4.737,7500
2020-10-27 09:25:00.640,4.737,3000
2020-10-27 09:25:00.640,4.737,5000
2020-10-27 09:25:00.640,4.737,500
2020-10-27 09:25:00.640,4.737,20000
2020-10-27 09:25:00.640,4.737,30000
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,2000
2020-10-27 09:25:00.640,4.737,200
2020-10-27 09:25:00.640,4.737,400
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,500
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,600
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,1600
2020-10-27 09:25:00.640,4.737,700
2020-10-27 09:25:00.640,4.737,5000
2020-10-27 09:25:00.640,4.737,1000
2020-10-27 09:25:00.640,4.737,5300
2020-10-27 09:25:00.640,4.737,3000
2020-10-27 09:25:00.640,4.737,41700
2020-10-27 09:25:00.640,4.737,30000
2020-10-27 09:25:00.640,4.737,1000
2020-10-27 09:25:00.640,4.737,14800
2020-10-27 09:25:00.640,4.737,6400
2020-10-27 09:25:00.640,4.737,8000
2020-10-27 09:25:00.640,4.737,70800
2020-10-27 09:25:00.640,4.737,58700
2020-10-27 09:25:00.640,4.737,2500
2020-10-27 09:25:00.640,4.737,3000
2020-10-27 09:25:00.640,4.737,1700
2020-10-27 09:25:00.640,4.737,4000
2020-10-27 09:25:00.640,4.737,30100
2020-10-27 09:25:00.640,4.737,700
2020-10-27 09:25:00.640,4.737,700
2020-10-27 09:25:00.640,4.737,100
2020-10-27 09:25:00.640,4.737,500
